"Goal"," Target"," Indicator"," SeriesCode"," SeriesDescription"," GeoAreaCode"," GeoAreaName"," TimePeriod"," Value"," Time_Detail"," UpperBound"," LowerBound"," BasePeriod"," Source"," FootNote"," Units"," Nature","Country"," [Age]","[Cities]","[Disability status]","[Education level]","[Freq]","[Hazard type]","[IHR Capacity]","[Level/Status]","[Location]","[Migratory status]","[Mode of transportation]","[Name of international agreement]","[Name of international institution]","[Name of non-communicable disease]","[Policy Domains]","[Quantile]","[Reporting Type]","[Sex]","[Tariff regime (status)]","[Type of facilities]","[Type of mobile technology]","[Type of occupation]","[Type of product]","[Type of skill]","[Type of speed]"
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2013","1.32598","2013",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","FEO",,,,,,,,,,,,,,,,,"G",,,,,,"FEO",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2013","2.45217","2013",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","BIM",,,,,,,,,,,,,,,,,"G",,,,,,"BIM",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2013","0.51626","2013",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","COL",,,,,,,,,,,,,,,,,"G",,,,,,"COL",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2013","0.41264","2013",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","CPR",,,,,,,,,,,,,,,,,"G",,,,,,"CPR",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2013","0.01969","2013",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","WCH",,,,,,,,,,,,,,,,,"G",,,,,,"WCH",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2013","0.26739","2013",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","NMA",,,,,,,,,,,,,,,,,"G",,,,,,"NMA",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2013","1.42721","2013",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","PET",,,,,,,,,,,,,,,,,"G",,,,,,"PET",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2013","1.08322","2013",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","CRO",,,,,,,,,,,,,,,,,"G",,,,,,"CRO",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2013","2.06025","2013",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","FOF",,,,,,,,,,,,,,,,,"G",,,,,,"FOF",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2013","0.11677","2013",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","GAS",,,,,,,,,,,,,,,,,"G",,,,,,"GAS",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2013","4.17578","2013",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","MEO",,,,,,,,,,,,,,,,,"G",,,,,,"MEO",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2013","8.86367","2013",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","NMC",,,,,,,,,,,,,,,,,"G",,,,,,"NMC",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2013","0.56635","2013",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","WOD",,,,,,,,,,,,,,,,,"G",,,,,,"WOD",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2013","17.31398","2013",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","RAW",,,,,,,,,,,,,,,,,"G",,,,,,"RAW",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2013","8.62578","2013",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","NMM",,,,,,,,,,,,,,,,,"G",,,,,,"NMM",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2014","1.10699","2014",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","FEO",,,,,,,,,,,,,,,,,"G",,,,,,"FEO",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2014","1.10699","2014",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","NFO",,,,,,,,,,,,,,,,,"G",,,,,,"NFO",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2014","0.33753","2014",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","GBO",,,,,,,,,,,,,,,,,"G",,,,,,"GBO",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2014","0.10557","2014",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","GAS",,,,,,,,,,,,,,,,,"G",,,,,,"GAS",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2014","0.01906","2014",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","WCH",,,,,,,,,,,,,,,,,"G",,,,,,"WCH",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2014","0.46671","2014",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","CPR",,,,,,,,,,,,,,,,,"G",,,,,,"CPR",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2014","0.51407","2014",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","COL",,,,,,,,,,,,,,,,,"G",,,,,,"COL",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2014","2.79102","2014",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","BIM",,,,,,,,,,,,,,,,,"G",,,,,,"BIM",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2014","3.91794","2014",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","MEO",,,,,,,,,,,,,,,,,"G",,,,,,"MEO",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2014","2.03088","2014",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","FOF",,,,,,,,,,,,,,,,,"G",,,,,,"FOF",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2014","1.10413","2014",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","CRO",,,,,,,,,,,,,,,,,"G",,,,,,"CRO",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2014","8.66373","2014",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","NMM",,,,,,,,,,,,,,,,,"G",,,,,,"NMM",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2014","17.40357","2014",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","RAW",,,,,,,,,,,,,,,,,"G",,,,,,"RAW",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2014","0.80012","2014",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","WOD",,,,,,,,,,,,,,,,,"G",,,,,,"WOD",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2014","8.95584","2014",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","NMC",,,,,,,,,,,,,,,,,"G",,,,,,"NMC",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2014","1.41124","2014",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","PET",,,,,,,,,,,,,,,,,"G",,,,,,"PET",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2014","0.24317","2014",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","NMA",,,,,,,,,,,,,,,,,"G",,,,,,"NMA",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2015","1.12211","2015",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","NFO",,,,,,,,,,,,,,,,,"G",,,,,,"NFO",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2015","0.0902","2015",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","GAS",,,,,,,,,,,,,,,,,"G",,,,,,"GAS",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2015","1.12211","2015",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","FEO",,,,,,,,,,,,,,,,,"G",,,,,,"FEO",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2015","2.66203","2015",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","BIM",,,,,,,,,,,,,,,,,"G",,,,,,"BIM",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2015","0.33697","2015",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","COL",,,,,,,,,,,,,,,,,"G",,,,,,"COL",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2015","0.01825","2015",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","WCH",,,,,,,,,,,,,,,,,"G",,,,,,"WCH",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2015","0.46319","2015",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","CPR",,,,,,,,,,,,,,,,,"G",,,,,,"CPR",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2015","0.23775","2015",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","NMA",,,,,,,,,,,,,,,,,"G",,,,,,"NMA",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2015","1.36897","2015",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","PET",,,,,,,,,,,,,,,,,"G",,,,,,"PET",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2015","1.15873","2015",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","CRO",,,,,,,,,,,,,,,,,"G",,,,,,"CRO",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2015","1.79614","2015",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","FOF",,,,,,,,,,,,,,,,,"G",,,,,,"FOF",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2015","0.33403","2015",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","GBO",,,,,,,,,,,,,,,,,"G",,,,,,"GBO",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2015","3.91843","2015",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","MEO",,,,,,,,,,,,,,,,,"G",,,,,,"MEO",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2015","8.9549","2015",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","NMC",,,,,,,,,,,,,,,,,"G",,,,,,"NMC",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2015","8.66662","2015",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","NMM",,,,,,,,,,,,,,,,,"G",,,,,,"NMM",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2015","0.68616","2015",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","WOD",,,,,,,,,,,,,,,,,"G",,,,,,"WOD",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2015","17.04321","2015",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","RAW",,,,,,,,,,,,,,,,,"G",,,,,,"RAW",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2016","1.13704","2016",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","FEO",,,,,,,,,,,,,,,,,"G",,,,,,"FEO",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2016","0.09063","2016",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","GAS",,,,,,,,,,,,,,,,,"G",,,,,,"GAS",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2016","1.13704","2016",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","NFO",,,,,,,,,,,,,,,,,"G",,,,,,"NFO",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2016","3.919","2016",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","MEO",,,,,,,,,,,,,,,,,"G",,,,,,"MEO",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2016","0.01745","2016",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","WCH",,,,,,,,,,,,,,,,,"G",,,,,,"WCH",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2016","0.45974","2016",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","CPR",,,,,,,,,,,,,,,,,"G",,,,,,"CPR",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2016","2.63052","2016",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","BIM",,,,,,,,,,,,,,,,,"G",,,,,,"BIM",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2016","0.32864","2016",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","COL",,,,,,,,,,,,,,,,,"G",,,,,,"COL",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2016","0.3306","2016",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","GBO",,,,,,,,,,,,,,,,,"G",,,,,,"GBO",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2016","1.75344","2016",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","FOF",,,,,,,,,,,,,,,,,"G",,,,,,"FOF",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2016","1.15167","2016",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","CRO",,,,,,,,,,,,,,,,,"G",,,,,,"CRO",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2016","16.97262","2016",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","RAW",,,,,,,,,,,,,,,,,"G",,,,,,"RAW",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2016","8.66966","2016",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","NMM",,,,,,,,,,,,,,,,,"G",,,,,,"NMM",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2016","8.95417","2016",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","NMC",,,,,,,,,,,,,,,,,"G",,,,,,"NMC",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2016","0.6694","2016",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","WOD",,,,,,,,,,,,,,,,,"G",,,,,,"WOD",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2016","1.33417","2016",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","PET",,,,,,,,,,,,,,,,,"G",,,,,,"PET",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2016","0.23241","2016",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","NMA",,,,,,,,,,,,,,,,,"G",,,,,,"NMA",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2017","1.15183","2017",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","NFO",,,,,,,,,,,,,,,,,"G",,,,,,"NFO",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2017","0.09105","2017",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","GAS",,,,,,,,,,,,,,,,,"G",,,,,,"GAS",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2017","1.15183","2017",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","FEO",,,,,,,,,,,,,,,,,"G",,,,,,"FEO",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2017","2.59968","2017",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","BIM",,,,,,,,,,,,,,,,,"G",,,,,,"BIM",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2017","0.32047","2017",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","COL",,,,,,,,,,,,,,,,,"G",,,,,,"COL",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2017","0.45638","2017",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","CPR",,,,,,,,,,,,,,,,,"G",,,,,,"CPR",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2017","0.01666","2017",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","WCH",,,,,,,,,,,,,,,,,"G",,,,,,"WCH",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2017","0.23109","2017",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","NMA",,,,,,,,,,,,,,,,,"G",,,,,,"NMA",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2017","1.3","2017",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","PET",,,,,,,,,,,,,,,,,"G",,,,,,"PET",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2017","1.71152","2017",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","FOF",,,,,,,,,,,,,,,,,"G",,,,,,"FOF",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2017","0.32724","2017",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","GBO",,,,,,,,,,,,,,,,,"G",,,,,,"GBO",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2017","1.14645","2017",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","CRO",,,,,,,,,,,,,,,,,"G",,,,,,"CRO",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2017","3.91988","2017",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","MEO",,,,,,,,,,,,,,,,,"G",,,,,,"MEO",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2017","0.65294","2017",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","WOD",,,,,,,,,,,,,,,,,"G",,,,,,"WOD",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2017","8.95418","2017",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","NMC",,,,,,,,,,,,,,,,,"G",,,,,,"NMC",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2017","8.67728","2017",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","NMM",,,,,,,,,,,,,,,,,"G",,,,,,"NMM",,
"8","8.4","8.4.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","752","Sweden","2017","16.90837","2017",,,,"Environment Live / Global Material Flows Database","NA","TONNES","E","RAW",,,,,,,,,,,,,,,,,"G",,,,,,"RAW",,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2000","8.1","2000",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","15-24FEMALE","15-24",,,,,,,,,,,,,,,,"G","FEMALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2000","9.5","2000",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","15-24BOTHSEX","15-24",,,,,,,,,,,,,,,,"G","BOTHSEX",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2000","5.9","2000",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","15+MALE","15+",,,,,,,,,,,,,,,,"G","MALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2000","5.0","2000",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","15+FEMALE","15+",,,,,,,,,,,,,,,,"G","FEMALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2000","5.4","2000",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","25+MALE","25+",,,,,,,,,,,,,,,,"G","MALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2000","4.7","2000",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","25+FEMALE","25+",,,,,,,,,,,,,,,,"G","FEMALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2000","5.0","2000",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","25+BOTHSEX","25+",,,,,,,,,,,,,,,,"G","BOTHSEX",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2000","5.5","2000",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","15+BOTHSEX","15+",,,,,,,,,,,,,,,,"G","BOTHSEX",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2000","10.8","2000",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","15-24MALE","15-24",,,,,,,,,,,,,,,,"G","MALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2001","4.4","2001",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","15+FEMALE","15+",,,,,,,,,,,,,,,,"G","FEMALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2001","4.7","2001",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","15+BOTHSEX","15+",,,,,,,,,,,,,,,,"G","BOTHSEX",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2001","5.0","2001",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","15+MALE","15+",,,,,,,,,,,,,,,,"G","MALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2001","11.7","2001",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","15-24BOTHSEX","15-24",,,,,,,,,,,,,,,,"G","BOTHSEX",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2001","4.0","2001",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","25+MALE","25+",,,,,,,,,,,,,,,,"G","MALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2001","12.7","2001",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","15-24MALE","15-24",,,,,,,,,,,,,,,,"G","MALE",,,,,,,
